player_name,primary_role,boss_id,boss_name,percentile,ilevel,spec,metric,ranking_date
Stradivarus,damage,2082,Imonar the Soulhunter,100,972,Fury,tankhps,1530671194773
Stradivarus,damage,2088,Kin'garoth,99,972,Fury,tankhps,1530672203536
Stradivarus,damage,2092,Argus the Unmaker,95,972,Fury,tankhps,1530160712021
Earrl,tank,2063,Aggramar,9,972,Guardian,hps,1531190861715
Earrl,tank,2069,Varimathras,32,976,Guardian,hps,1530676033062
Earrl,tank,2073,The Coven of Shivarra,8,976,Guardian,hps,1530679142542
Earrl,tank,2076,Garothi Worldbreaker,31,976,Guardian,hps,1530670081597
Earrl,tank,2082,Imonar the Soulhunter,21,976,Guardian,hps,1530671195969
Earrl,tank,2088,Kin'garoth,20,976,Guardian,hps,1530672203536
Earrl,tank,2092,Argus the Unmaker,12,972,Guardian,hps,1530160712021
Earrl,tank,2063,Aggramar,22,972,Guardian,dps,1531190861715
Earrl,tank,2069,Varimathras,45,976,Guardian,dps,1530676033062
Earrl,tank,2073,The Coven of Shivarra,10,976,Guardian,dps,1530679142542
Earrl,tank,2076,Garothi Worldbreaker,18,976,Guardian,dps,1530670081597
Earrl,tank,2082,Imonar the Soulhunter,48,976,Guardian,dps,1530671195969
Earrl,tank,2088,Kin'garoth,15,976,Guardian,dps,1530672203536
Earrl,tank,2092,Argus the Unmaker,30,972,Guardian,dps,1530160712021
Earrl,tank,2063,Aggramar,9,972,Guardian,tankhps,1531190861715
Earrl,tank,2069,Varimathras,33,976,Guardian,tankhps,1530676033062
Earrl,tank,2073,The Coven of Shivarra,8,976,Guardian,tankhps,1530679142542
Earrl,tank,2076,Garothi Worldbreaker,32,976,Guardian,tankhps,1530670081597
Earrl,tank,2082,Imonar the Soulhunter,22,976,Guardian,tankhps,1530671195969
Earrl,tank,2088,Kin'garoth,22,976,Guardian,tankhps,1530672203536
Earrl,tank,2092,Argus the Unmaker,13,972,Guardian,tankhps,1530160712021
Illestra,healer,2063,Aggramar,40,976,Restoration,hps,1531190861715
Illestra,healer,2069,Varimathras,9,972,Restoration,hps,1530676033062
Illestra,healer,2073,The Coven of Shivarra,73,976,Restoration,hps,1530679142542
Illestra,healer,2076,Garothi Worldbreaker,27,975,Restoration,hps,1530670081597
Illestra,healer,2082,Imonar the Soulhunter,38,975,Restoration,hps,1530671195969
Illestra,healer,2088,Kin'garoth,9,976,Restoration,hps,1530672203536
Illestra,healer,2092,Argus the Unmaker,78,976,Restoration,hps,1530160712021
Illestra,healer,2063,Aggramar,80,976,Restoration,dps,1531190861715
Illestra,healer,2069,Varimathras,97,972,Restoration,dps,1530676033062
